beta1,beta2,beta3,alpha1,alpha2,alpha3,actual_beta1,actual_beta2,actual_beta3,actual_alpha1,actual_alpha2,actual_alpha3,x1,y1,z1,q01,qx1,qy1,qz1,error1,x2,y2,z2,q02,qx2,qy2,qz2,error2
-15.0,-21.5,-27.5,0.0,0.0,5.129130863003743,-14.72437,-21.189045,-27.211839,-0.001841,-0.08813,4.86899,124.1840103149414,-42.950418853759764,-284.661376953125,0.5020002661588635,-0.506408911554056,0.47654862728521985,-0.5142442541318659,0.2101295441389084,-23.668249130249023,-19.837990951538085,-204.39573364257814,0.21389201726898888,0.9754592239051724,0.05224468821728509,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,5.642043949304118,-14.724997,-21.189672,-27.211839,-0.001841,-0.08813,5.390273,124.11225128173828,-42.89779815673828,-284.7310729980469,0.5032539099066756,-0.5049005579582205,0.4773180560386388,-0.5137882853049653,0.21304380893707275,-22.958799743652342,-21.69560012817383,-203.69457092285157,0.21880825545800367,0.9755988699868797,-0.018160182371013217,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,6.154957035604492,-14.724997,-21.189672,-27.212152,-0.001527,-0.087817,5.924109,124.14432678222656,-42.945458221435544,-284.74647216796876,0.504438548617258,-0.5059639486043658,0.4750129832884674,-0.5137167498622011,0.20690687000751495,-22.326469039916994,-23.508261489868165,-203.10000915527343,0.16579525915701054,0.984090869321804,-0.0638521178859061,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,6.667870121904866,-14.725625,-21.189987,-27.213094,-0.001527,-0.088131,6.45418,124.12102508544922,-42.96739273071289,-284.72316284179686,0.5032119292067743,-0.5081665606984663,0.4760187079076026,-0.5118111864876196,0.205545574426651,-21.55468330383301,-26.354907608032228,-202.28558654785155,0.25022864918393795,0.9448366218941973,-0.21135132139436358,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,7.180783208205241,-14.725939,-21.190614,-27.274293,-0.001527,-0.088444,6.907845,124.13252868652344,-42.90193557739258,-284.6885498046875,0.5054016190408276,-0.5060719581964823,0.4760316907272938,-0.5117169198115323,0.2051941156387329,-21.089996337890625,-28.47025489807129,-201.7772644042969,0.7710400215224397,0.5443339256083117,-0.3304509988523573,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,7.693696294505615,-14.726253,-21.191241,-27.27743,-0.000899,-0.087817,7.438544,124.14422454833985,-42.9499870300293,-284.6660095214844,0.5030293862556265,-0.5078020880191866,0.475692748404174,-0.5126547425727426,0.22005720436573029,-20.718795013427734,-30.10298080444336,-201.5961883544922,0.9994464245959563,-0.005665658486366142,-0.032783298739990044,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,8.20660938080599,-14.726253,-21.191555,-27.278372,-0.000899,-0.08813,7.966103,124.12737274169922,-42.9205322265625,-284.72907104492185,0.5052896401869061,-0.505734242933863,0.47723390034558577,-0.5110411523594148,0.20702366530895233,-20.35020294189453,-31.75654754638672,-201.6326446533203,0.9941853506422721,-0.04933019038234817,-0.0957184458980809,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,8.719522467106364,-14.726567,-21.191555,-27.279,-0.000899,-0.08813,8.484561,124.09566040039063,-42.9164421081543,-284.66950073242185,0.500343477859294,-0.5060216748092754,0.47806964194654317,-0.5148280161723777,0.19532540440559387,-19.935182952880858,-33.499961853027344,-201.95691528320313,-0.3023666214971336,-0.9516580362087634,-0.054050053873136106,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,9.232435553406738,-14.726567,-21.191555,-27.279315,-0.000899,-0.088131,9.001765,124.02618560791015,-42.899349212646484,-284.6776977539063,0.49215148155730726,-0.5130245125101404,0.47293580801935653,-0.5205040732383931,0.19853046536445618,-19.74290199279785,-35.278324127197266,-202.6369415283203,0.2631768465760665,-0.9647475453501241,-0.00034809077498391906,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,9.745348639707112,-14.726566,-21.19187,-27.279628,-0.000899,-0.088131,9.513946,123.98648986816406,-42.89118118286133,-284.6789184570313,0.5000223891563655,-0.5076710589472473,0.4766075684079656,-0.514871762661332,0.1970343440771103,-19.892147064208984,-37.099463653564456,-203.58616638183594,0.09426049789942871,-0.9749755567864444,0.20133956939636669,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,10.258261726007486,-14.72688,-21.192183,-27.279942,-0.000586,-0.08813,10.028011,124.02374725341797,-42.95203399658203,-284.6765380859375,0.5030863334849061,-0.5071809507332009,0.47611785251589406,-0.5128190858282612,0.19240857660770416,-20.624503707885744,-39.007042694091794,-204.74011840820313,0.16869094130649218,-0.9529957477004033,0.2516793022599973,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,10.771174812307862,-14.72688,-21.192183,-27.28057,-0.000586,-0.088131,10.542704,124.09184417724609,-42.917694091796875,-284.7066162109375,0.5021490162356884,-0.5084097857428657,0.47631700673725336,-0.5123357925689822,0.19346320629119873,-21.8588134765625,-40.87246322631836,-206.0252227783203,0.18890645401516704,-0.923924099111026,0.33268395018890623,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,11.284087898608236,-14.72688,-21.192183,-27.280883,-0.000586,-0.08813,11.063987,124.04190216064453,-42.90427093505859,-284.66596069335935,0.5029386777800543,-0.5084425947195489,0.47563151631837386,-0.5121654761426114,0.19713476300239563,-23.787963104248046,-42.59921035766602,-207.33887329101563,0.2589279825015828,-0.8955111583808097,0.361961413817993,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,11.79700098490861,-14.72688,-21.192496,-27.280883,-0.000586,-0.087817,11.58684,124.13447265625,-42.96158981323242,-284.7113830566406,0.4969950956209286,-0.5084237444363451,0.4777104858233177,-0.5160366874133272,0.20768284797668457,-25.9500789642334,-43.949946594238284,-208.65028381347656,0.27385079433448356,-0.8557192973929179,0.4390332863368601,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,12.309914071208985,-14.726567,-21.192496,-27.281198,-0.000586,-0.08813,12.11691,124.08329162597656,-42.94302825927734,-284.6845764160156,0.5032365268646867,-0.5066460738617348,0.47632629855701175,-0.5130068334560791,0.18970902264118195,-28.429724884033202,-44.83370361328125,-210.1235809326172,0.37311581122378595,-0.8175948371167104,0.438546774854081,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,12.82282715750936,-14.726567,-21.192496,-27.281198,-0.000586,-0.08813,12.475626,124.1445541381836,-42.89063339233398,-284.6421203613281,0.5041670485664864,-0.5076974833899767,0.4746550465558103,-0.5126026134134941,0.20034821331501007,-30.200079727172852,-45.12927093505859,-211.3540008544922,0.4146516979327291,-0.7751476236716999,0.4766656384905687,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,13.335740243809733,-14.726566,-21.192811,-27.281511,-0.000586,-0.088131,13.105353,124.14926605224609,-42.96379852294922,-284.7362426757812,0.5055543331707287,-0.5075832720002295,0.4727801618449198,-0.5130818226791244,0.2000187188386917,-33.028663635253906,-44.91787109375,-213.33106384277343,0.49171923769627807,-0.71972067645338,0.4901166587302256,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,13.848653330110109,-14.726567,-21.192811,-27.281511,-0.000586,-0.087817,13.640131,124.24482574462891,-42.92162933349609,-284.7025207519531,0.49936641562202483,-0.5034022995814252,0.4803953642038927,-0.516177878038524,0.21218173205852509,-35.64525146484375,-44.04824676513672,-215.38184509277343,0.2746831640891754,-0.6142405353299633,0.7397686963663165,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,14.361566416410485,-14.726567,-21.192811,-27.281511,-0.000586,-0.08813,14.07605,124.20260772705078,-42.94524383544922,-284.7307983398438,0.5018461091744275,-0.5107184760316253,0.4731548123831254,-0.5132656665559385,0.20771630108356476,-37.87522430419922,-42.79815521240234,-217.3143280029297,0.4542813992942119,-0.5737194415836023,0.6815235965132039,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,14.874479502710855,-14.72688,-21.192811,-27.281511,-0.000586,-0.08813,14.59953,124.14763641357422,-42.890099334716794,-284.73560791015626,0.5038073811372706,-0.5074312414370803,0.47525627062834586,-0.5126627889301748,0.20574569702148438,-41.08835372924805,-40.31236114501953,-220.44668884277343,0.515150794982108,-0.48401368525542304,0.7073545157237399,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,15.387392589011233,-14.727195,-21.192811,-27.281511,-0.000272,-0.08813,15.031684,124.17565155029297,-42.97084045410156,-284.6903137207031,0.5025690889434193,-0.507254445020075,0.47409401894328357,-0.5151233833249685,0.21577589213848114,-42.8124397277832,-38.517880249023435,-222.04122314453124,0.6171221283073296,-0.4086811684423351,0.6724135493236579,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,15.900305675311603,-14.727195,-21.192811,-27.281196,-0.000272,-0.08813,15.630485,124.2164077758789,-43.00050735473633,-284.7200500488281,0.4965640599894583,-0.5081236534709451,0.4777939873857265,-0.5166695198365902,0.2205512821674347,-44.64156265258789,-35.89054489135742,-223.71674499511718,0.6093431914159977,-0.34029913090552516,0.7161685392279606,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,16.41321876161198,-14.72688,-21.192811,-27.281511,-0.000272,-0.08813,16.141724,124.10589752197265,-42.97730331420898,-284.7231811523437,0.5011280397224156,-0.5078615961357796,0.47581736004181246,-0.5143395054409368,0.20379853248596191,-46.015663146972656,-33.206581115722656,-224.9972686767578,0.6535275551742421,-0.25722322166132594,0.7118552864635808,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,16.926131847912355,-14.726567,-21.193125,-27.282138,-0.000272,-0.08813,16.657987,124.11950988769532,-42.963690185546874,-284.79799194335936,0.5047385396990047,-0.5075336923795181,0.4758743971742711,-0.5110695801514242,0.2045159637928009,-47.0104362487793,-30.62138137817383,-225.783740234375,0.6477082671803839,-0.18137081242547834,0.7399855600120224,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,17.439044934212728,-14.72688,-21.193125,-27.281825,-0.000272,-0.087817,17.174875,124.20282592773438,-43.00756912231445,-284.7154174804688,0.5054126494702731,-0.5076160366671845,0.47460476103929117,-0.5115020370170347,0.21788452565670013,-47.5484619140625,-28.181965637207032,-226.145458984375,0.6695871427143382,-0.10773093266297457,0.7348789726609506,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,17.951958020513104,-14.72688,-21.193125,-27.282138,4.2e-05,-0.08813,17.698355,124.1992172241211,-42.9230354309082,-284.77061157226564,0.5037731746939598,-0.5065266701438551,0.475746498090978,-0.5131360350296187,0.2034069150686264,-47.774427032470705,-25.63107795715332,-226.3320526123047,0.6924264718224135,-0.034984884345176416,0.7206397428583295,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,18.46487110681348,-14.72688,-21.193125,-27.282452,-0.003096,-0.08813,18.224661,124.17239379882812,-42.96332931518555,-284.7065124511719,0.5033387705526314,-0.5069070093917158,0.4757242169716847,-0.5132073998636321,0.2187110036611557,-47.722293853759766,-23.199687576293947,-226.1978790283203,0.674469908643378,0.03636889509469497,0.7374060250663707,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,18.97778419311385,-14.72688,-21.193125,-27.282138,-0.003096,-0.08813,18.667798,124.2005111694336,-42.96780166625977,-284.6851806640625,0.5053478743900469,-0.5089790909045224,0.47286887041645453,-0.5118191499568316,0.2159172147512436,-47.51656646728516,-21.313251876831053,-225.9356658935547,0.6705923166165967,0.09628030580515907,0.735551526141338,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,19.490697279414224,-14.72688,-21.193125,-27.282138,-0.00341,-0.08813,19.211534,124.18299407958985,-42.985015869140625,-284.7214416503906,0.5051613732413059,-0.5077264707539406,0.4738386975876774,-0.5123501796126547,0.20846322178840637,-47.053167724609374,-19.20713882446289,-225.4969512939453,0.6575541179205029,0.15642966103713768,0.7369886994748263,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,20.0036103657146,-14.72688,-21.193125,-27.282453,-0.00341,-0.087817,19.741291,124.21418762207031,-42.97122573852539,-284.7463806152344,0.5018365776769618,-0.5064744934678154,0.47575241229302606,-0.5150759933925878,0.20952895283699036,-46.45463943481445,-17.291854476928712,-224.91043090820312,0.6688175230954049,0.21895557115965042,0.7104516722893114,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,20.51652345201497,-14.727195,-21.193125,-27.282452,-0.00341,-0.08813,20.180348,124.18540954589844,-42.984229278564456,-284.74407958984375,0.5026146425376457,-0.5077695659816742,0.4754796571095378,-0.5132910330840912,0.2235734462738037,-45.80556182861328,-15.703387641906739,-224.27476196289064,0.6405879203083553,0.2730727945745628,0.7176896022782095,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,21.02943653831535,-14.727508,-21.193438,-27.282453,-0.00341,-0.088131,20.70226,124.16070861816407,-42.99396286010742,-284.7166015625,0.5029173941655275,-0.5074925075803399,0.47548106898698145,-0.5132671842525794,0.21568261086940765,-44.976461029052736,-14.146193695068359,-223.5113525390625,0.6095279471929637,0.3248549205961392,0.7231493359985945,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,21.542349624615724,-14.72688,-21.193125,-27.282452,-0.00341,-0.08813,21.222287,124.10285797119141,-42.94485702514648,-284.741796875,0.5048345494200815,-0.5086979750375161,0.4741119243065645,-0.5114551115541617,0.20645955204963684,-43.99407119750977,-12.650758361816406,-222.59913024902343,0.6008922713441023,0.3794633743938534,0.7035168979722918,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,22.055262710916097,-14.727195,-21.193438,-27.282766,-0.00341,-0.08813,21.736666,124.15364227294921,-42.97987518310547,-284.7278259277344,0.5033243198718279,-0.506448803580653,0.4761199759207185,-0.5133069324551752,0.21114413440227509,-42.93051986694336,-11.32269458770752,-221.60396728515624,0.6121511529885812,0.4330321391171377,0.661629905903887,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,22.568175797216472,-14.727195,-21.193438,-27.282453,-0.00341,-0.08813,22.250103,124.15533294677735,-42.961587524414064,-284.7499206542969,0.5017881807496355,-0.5030859477599632,0.47977284070717346,-0.5147146511866549,0.21297362446784973,-41.71665802001953,-10.155556869506835,-220.48181762695313,0.710406314774953,0.47597735277251896,0.5184288066606015,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,23.081088883516845,-14.727195,-21.193438,-27.283081,-0.00341,-0.08813,22.762913,124.14856719970703,-42.97040328979492,-284.7039367675781,0.5036609041789538,-0.507610811583203,0.47537669422867246,-0.5125172740012768,0.20924031734466553,-40.52536163330078,-9.229348754882812,-219.40407104492186,0.5521250539965652,0.535810547520219,0.6387996414490018,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,23.59400196981722,-14.727195,-21.193438,-27.283081,-0.00341,-0.088131,23.281057,124.14987182617188,-42.945274353027344,-284.72332763671875,0.5004520761755725,-0.5031806169858166,0.48074256731282633,-0.5150180289220996,0.20920978486537933,-39.28737258911133,-8.493452072143555,-218.26421203613282,0.5774048734335036,0.5805723648236896,0.5740551727301725,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,24.1069150561176,-14.727195,-21.193438,-27.282766,-0.00341,-0.088131,23.800771,124.1377685546875,-42.9780891418457,-284.6934448242188,0.5041033538999201,-0.5072758700135729,0.4751281837857799,-0.5126443301756597,0.2109403908252716,-38.044280242919925,-7.969167327880859,-217.1037139892578,0.5782363890302732,0.6227675276597937,0.527070474314146,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,24.61982814241797,-14.727195,-21.193438,-27.282453,-0.00341,-0.08813,24.327389,124.13803253173828,-42.94569778442383,-284.78281860351564,0.502455917930164,-0.50700475226171,0.47682341458796756,-0.5129558100086884,0.2128763049840927,-36.78427429199219,-7.626899909973145,-215.9449676513672,0.49794511765579336,0.6687027793943761,0.5521659647542526,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,25.132741228718345,-14.727508,-21.193438,-27.282766,-0.00341,-0.088131,24.856832,124.16629333496094,-42.94236831665039,-284.7316467285156,0.5124066373904389,-0.5091825010526227,0.4736214913387723,-0.5038405516848127,0.20752182602882385,-35.516300201416016,-7.587968826293945,-214.76768798828124,0.5204373253237711,0.7062231376021149,0.4799936148796811,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,25.132741228718345,-14.727508,-21.193438,-27.283081,-0.00341,-0.088131,24.950669,124.21763153076172,-43.002173614501956,-284.7187255859375,0.5017583640659593,-0.5082004073741012,0.4759806282420297,-0.513238084686798,0.210369274020195,-35.13047714233399,-7.611538600921631,-214.388623046875,0.4925753978598108,0.7297359113208266,0.4741887568806454,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,24.61982814241797,-14.727508,-21.193751,-27.283081,-0.00341,-0.08813,24.774607,124.16847229003906,-42.97486419677735,-284.7637451171875,0.5060051808059565,-0.5102428392108578,0.4725728537601555,-0.5101822222701973,0.20722916722297668,-35.14329605102539,-7.570475769042969,-214.42872314453126,0.4823765411395938,0.7315917136814203,0.4817535023545599,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,24.1069150561176,-14.727508,-21.193753,-27.282766,-0.00341,-0.088131,24.422795,124.0953353881836,-42.988502502441406,-284.68047485351565,0.505355513059605,-0.5086115036330501,0.47383377012204,-0.5112843651866592,0.20760475099086761,-35.44549331665039,-7.454702281951905,-214.74920349121095,0.4739866816776499,0.7248759611371596,0.4998914547756237,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,23.59400196981722,-14.727821,-21.193751,-27.282766,-0.00341,-0.088131,23.893666,124.07255859375,-42.950740051269534,-284.68919677734374,0.5006015593509695,-0.5014644715186913,0.480577960013796,-0.5166974810552455,0.21266420185565948,-36.350853729248044,-7.449359989166259,-215.60789184570314,0.49463066889182217,0.7036041472751917,0.5101781113775645,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,23.08108888351685,-14.727821,-21.193438,-27.282766,-0.00341,-0.088131,23.375208,124.11041412353515,-42.96586151123047,-284.6702575683594,0.5029633827221754,-0.5065099873557527,0.4761847984929587,-0.5135401698346117,0.20523126423358917,-37.535343170166016,-7.679709148406983,-216.7019500732422,0.49387941007649083,0.6682705159663774,0.5563251259762847,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,22.568175797216472,-14.727508,-21.193751,-27.283081,-0.00341,-0.08813,22.854553,124.14722442626953,-42.896705627441406,-284.700341796875,0.5034142966796138,-0.5086232067214268,0.47483402610326303,-0.5122588477884481,0.1989627182483673,-38.85213928222656,-8.155397987365722,-217.91358032226563,0.5270428259439442,0.6248876556651427,0.5759698580814304,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,22.0552627109161,-14.727195,-21.193751,-27.283081,-0.00341,-0.087817,22.342371,124.15233459472657,-42.970751190185545,-284.71588134765625,0.5071180949281717,-0.511031143439802,0.4721182016140695,-0.5087070000852427,0.20770171284675598,-40.045797729492186,-8.786838722229003,-219.03843688964844,0.6436921382117242,0.5719647076422449,0.5084454783122175,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,21.542349624615724,-14.727508,-21.193751,-27.283081,-0.00341,-0.087817,21.914612,124.18023529052735,-42.936439514160156,-284.69591064453124,0.500098379272546,-0.5047366343371916,0.4779802217697338,-0.5164082189546297,0.21052543818950653,-41.07652359008789,-9.513408279418945,-219.9843719482422,0.6004604401419448,0.5374000480635984,0.5921557634320418,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,21.029436538315352,-14.727195,-21.193753,-27.283081,-0.00341,-0.087817,21.315182,124.14291381835938,-42.97497787475586,-284.67762451171876,0.5033870237912911,-0.5079544108101097,0.4748587754782857,-0.5129258856485637,0.20346243679523468,-42.39163055419922,-10.650781059265137,-221.16307373046874,0.5824910159163933,0.4906707304743982,0.648032754289788,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,20.516523452014976,-14.727508,-21.193753,-27.283081,-0.00341,-0.087817,20.794213,124.08942260742188,-42.96239013671875,-284.70973510742186,0.5072066641108803,-0.5137807108408109,0.4700583030703142,-0.507755820019899,0.20524661242961884,-43.54757080078125,-11.939375877380371,-222.24668884277344,0.6735213941676274,0.4317204902258836,0.5999886248235198,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,20.0036103657146,-14.727822,-21.193753,-27.283394,-0.00341,-0.08813,20.274814,124.25300903320313,-42.96486892700195,-284.72247314453125,0.5041165046130909,-0.5076070281214085,0.47528092046523335,-0.5121617922299084,0.21120651066303253,-44.56579055786133,-13.385542297363282,-223.17416381835938,0.6795105006742507,0.37969378758843725,0.6277723370300541,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,19.490697279414228,-14.727821,-21.194066,-27.283394,-0.00341,-0.08813,19.834187,124.28193664550781,-42.954925537109375,-284.7199279785156,0.5041122131317695,-0.5075939676307231,0.47412082527336447,-0.5132530405544554,0.21634097397327423,-45.3766586303711,-14.784908103942872,-223.91697692871094,0.646629292892104,0.3308963553603955,0.6872977226668688,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,18.97778419311385,-14.727821,-21.193753,-27.283394,-0.00341,-0.08813,19.212475,124.28103637695312,-42.98636093139648,-284.72828979492186,0.502013249404627,-0.5016510515129194,0.48203619159014616,-0.5137801377393428,0.21030321717262268,-46.25120468139649,-16.684942626953124,-224.76854858398437,0.6661997351622304,0.273193517291002,0.6939331487830401,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,18.46487110681348,-14.727821,-21.194066,-27.283394,-0.00341,-0.08813,18.759752,124.34520111083984,-43.01295852661133,-284.742431640625,0.5026676217508235,-0.5072451243752487,0.47492440282243326,-0.5142708016645166,0.2140117734670639,-46.87132339477539,-18.466350555419922,-225.3937957763672,0.6821755653645465,0.21252037268278684,0.6996224619138031,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,17.951958020513104,-14.727508,-21.194066,-27.283394,-0.00341,-0.088444,18.225288,124.29171752929688,-43.04211349487305,-284.7529724121094,0.5023143634701629,-0.5041980458005885,0.4783129178251572,-0.5144719268376235,0.21966257691383362,-47.37951736450195,-20.447102737426757,-225.87529907226562,0.6797644097877732,0.15445458179468632,0.7169826562396813,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,17.43904493421273,-14.727821,-21.193753,-27.283394,-0.00341,-0.087817,17.869712,124.22413330078125,-43.007582092285155,-284.72657470703126,0.49585250714245843,-0.5083812658243095,0.47593880309019354,-0.5188073201415769,0.21263504028320312,-47.6827995300293,-22.3308162689209,-226.187451171875,0.6793495763343445,0.09576613826364101,0.727539002319749,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,16.926131847912355,-14.727508,-21.194066,-27.283394,-0.00341,-0.088131,17.26432,124.26403350830078,-43.00089340209961,-284.7671142578125,0.5052875928723879,-0.5079835728287133,0.47396017147171526,-0.5118582753887111,0.21769244968891144,-47.80697784423828,-24.566418838500976,-226.36659240722656,0.6880296792121954,0.03394080931759457,0.7248883927792126,0.0,0.0
-15.0,-21.5,-27.5,0.0,0.0,16.41321876161198,-14.727508,-21.193753,-27.283394,-0.00341,-0.08813,16.747744,124.2349868774414,-42.996270751953126,-284.73048706054686,0.5038086177790488,-0.5065156925616507,0.4761411491099364,-0.5127458785447474,0.20911090075969696,-47.648310852050784,-27.082011795043947,-226.3341491699219,0.7069835977555622,-0.03792491913365743,0.7062123568823381,0.0,0.0
